start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number
2022-01-25T18:03:56.934,2022-01-25T18:04:05.552,A,6.364234805452906,6.6711517896449255,19.02832992062124,19.045483043948803,0.0,0.0,7541.573273932428,75.30271902602934,0.0,0.0,Inf,0.1876217282264294,Inf,0.0,0.0
2022-01-25T18:04:05.640,2022-01-25T18:04:14.233,A,6.84349966217049,7.224222103036725,19.054288115187653,19.0720796738298,495.44095335456797,5.0565728933746135,62143.12757940641,732.7291095876525,0.0,0.0,0.5,0.07995111472313349,Inf,0.0,0.0
2022-01-25T18:04:14.327,2022-01-25T18:04:22.939,A,7.472911752772848,8.053116477353802,19.081391940541746,19.100001275477922,3251.86776559775,31.557060680729457,7565.925829597402,87.67111786112457,0.0,0.0,0.19674774584105287,0.17890237121442096,Inf,0.0,0.0
2022-01-25T18:04:23.024,2022-01-25T18:04:31.631,A,10.213794113441635,14.535895218422262,19.10981518279285,19.129446385033102,11735.185821715544,151.45556447906495,8228.811011970205,93.2446774680275,0.0,0.0,0.17663639237774342,0.1967142852119517,Inf,311.0287253193716,4.78505843590106
2022-01-25T18:04:31.715,2022-01-25T18:04:40.323,A,15.87882536867828,17.440540189295763,19.139599103806983,19.160390186838946,0.0,0.0,2026.7230179777275,20.6851563094229,0.0,0.0,Inf,0.24292801603840353,Inf,0.0,0.0
2022-01-25T18:04:40.396,2022-01-25T18:04:49.014,A,18.20479362685379,19.577118712909307,19.170825417883137,19.192917998128763,0.0,0.0,427.92414115713973,4.367482744154552,0.0,0.0,Inf,0.5,Inf,0.0,0.0
2022-01-25T18:04:49.102,2022-01-25T18:04:57.696,A,20.262572166157835,21.58830657054677,19.20395287286392,19.227120072594733,0.0,0.0,545.2938258965329,3.935318518400664,0.0,0.0,Inf,0.5,Inf,0.0,0.0
2022-01-25T18:04:57.790,2022-01-25T18:05:06.402,A,22.250831847551986,23.57314351761474,19.238871518718675,19.263266707644117,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:05:06.486,2022-01-25T18:05:15.089,A,24.233386472883183,25.563331439790687,19.27573666319182,19.301328645820156,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:05:15.177,2022-01-25T18:05:23.786,A,26.236823802481585,27.59036884937528,19.314651791082138,19.341594143627752,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:05:23.859,2022-01-25T18:05:32.477,A,28.281873066101937,29.673510321670378,19.355766139549676,19.384286974323576,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:05:32.565,2022-01-25T18:05:41.158,A,30.392951837100142,31.83345878434119,19.399435163366576,19.429867265413776,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:05:41.252,2022-01-25T18:05:49.861,A,32.572665144319465,34.0870313508606,19.445653543671764,19.478432335666085,7120.173609684147,91.9154478255974,3211.7460356333318,32.779746010599375,0.0,0.0,0.22179363941070665,0.18944967415311495,Inf,0.0,0.0
2022-01-25T18:05:49.934,2022-01-25T18:05:58.552,A,34.840687812111454,36.42794954145888,19.494745396715526,19.530067136793594,9232.750888125209,103.85775980319085,5823.658822344867,59.43747063330387,0.0,0.0,0.1613443213823771,0.14174554155863978,Inf,0.0,0.0
2022-01-25T18:05:58.640,2022-01-25T18:06:07.233,A,37.22116540700768,38.876144543772256,19.547724068204914,19.585063498403898,3804.871909386847,38.83331249236367,1515.319985124111,15.465670627705183,0.0,0.0,0.17960559940075418,0.2779516738599197,Inf,0.0,0.0
2022-01-25T18:06:07.327,2022-01-25T18:06:15.939,A,39.71947497782778,41.452004230805684,19.604164442644347,19.64398227442881,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
